Chave,ID_Empresa,ID,Colaborador,Horas_Mes,Horas_Semana,Horas_Dia,Status,Admissao,Demissao,ID_Motivo_Demissao,Venc_Ferias,Nascimento,Sexo,ID_Est_Civil,Matricula,Deficiente,Aposentado,Endereco,Cidade,Estado,Pais,CEP,UF,Latitude,Longitude,Cor,ID_Depto,ID_Cargo,ID_Escolaridade,ID_CC,Salario
113565,1,13565,Nicole Goncalves,200,40,"6,66",I,2019-10-11 00:00:00.000,2020-10-19 00:00:00.000,2,2020-10-10 00:00:00.000,1977-04-18 00:00:00.000,F,S,13565,0,0,Rua Estados Unidos 1350,São Paulo,São Paulo,BR,05212-060,SP,"-23,538123","-46,57523",9,161,167,5,161000,1154.55
113566,1,13566,Brenda Lima,200,40,"6,66",I,2019-10-11 00:00:00.000,2020-10-19 00:00:00.000,2,2020-10-10 00:00:00.000,1969-05-24 00:00:00.000,F,S,13566,0,0,Rua Juvenal Gonçalves de Souza 1906,Araçatuba,São Paulo,BR,16052-190,SP,"-21,115847","-50,607039",9,161,167,4,161000,1154.55
113567,1,13567,Luana Barros,220,44,"7,33",I,2019-10-10 00:00:00.000,2021-02-23 00:00:00.000,2,2021-02-23 00:00:00.000,1985-05-09 00:00:00.000,F,S,13567,0,0,Rua Padre Antônio Franciscus Switzar 531,Itapecerica da Serra,São Paulo,BR,06866-670,SP,"-23,750914","-46,840231",9,72,167,3,72011,1300.00
113568,1,13568,Julieta Ferreira,200,40,"6,66",I,2019-10-10 00:00:00.000,2020-07-14 00:00:00.000,2,2020-07-14 00:00:00.000,1975-04-21 00:00:00.000,F,C,13568,0,0,1ª Avenida São José 314,Salvador,Bahia,BR,40435-470,BA,"-12,769472","-38,454663",9,153,506,4,153002,1154.55
113569,1,13569,Larissa Araujo,200,40,"6,66",I,2019-10-11 00:00:00.000,2019-10-23 00:00:00.000,12,2019-10-23 00:00:00.000,1985-02-03 00:00:00.000,F,S,13569,0,0,Rua Senador Alfredo Nasser 404,Anápolis,Goiás,BR,75113-640,GO,"-16,234563","-49,081757",9,98,506,7,98004,1100.00
113571,1,13571,Rafaela Rodrigues,220,44,"7,33",I,2019-10-11 00:00:00.000,2021-12-26 00:00:00.000,2,2021-12-26 00:00:00.000,1988-11-16 00:00:00.000,F,S,13571,0,0,Vila Aparecida 1342,Fortaleza,Ceará,BR,60540-460,CE,"-3,660024","-38,528182",9,87,167,6,87104,1300.00
113572,1,13572,Emily Correia,220,44,"7,33",A,2019-10-11 00:00:00.000,NULL,0,2024-01-28 00:00:00.000,1969-05-15 00:00:00.000,F,D,13572,0,0,Rua Amazonas da Silva 134,São Paulo,São Paulo,BR,02051-001,SP,"-23,642708","-46,625146",9,87,222316,4,87009,1446.90
113573,1,13573,Murilo Carvalho,200,40,"6,66",I,2019-10-11 00:00:00.000,2020-05-08 00:00:00.000,4,2020-05-08 00:00:00.000,1986-12-09 00:00:00.000,M,C,13573,0,0,Avenida Doutor Afonso Vergueiro 1291,Sorocaba,São Paulo,BR,18035-370,SP,"-23,416426","-47,392034",9,88,167,7,88000,1154.55
113574,1,13574,Larissa Azevedo,200,40,"6,66",I,2019-10-12 00:00:00.000,2020-03-21 00:00:00.000,2,2020-03-21 00:00:00.000,1982-05-23 00:00:00.000,F,S,13574,0,0,Rua Pedro Sfredo 1891,Barbacena,Minas Gerais,BR,36200-689,MG,"-21,178642","-43,91737",9,66,167,4,66036,1154.55
113575,1,13575,Caio Souza,220,44,"7,33",I,2019-10-12 00:00:00.000,2020-01-09 00:00:00.000,12,2020-01-09 00:00:00.000,1959-12-08 00:00:00.000,M,S,13575,0,0,Quadra QN 415 Bloco N 1030,Samambaia,Distrito Federal,BR,72323-514,DF,"-23,009683","-47,498171",9,75,995,6,6,1280.30
113576,1,13576,Kai Martins,220,44,"7,33",I,2019-10-12 00:00:00.000,2020-05-20 00:00:00.000,4,2020-05-20 00:00:00.000,1984-03-30 00:00:00.000,M,S,13576,0,0,Avenida Marechal Deodoro 786,Santarém,Pará,BR,68025-100,PA,"-3,149654","-54,905752",9,99,430,7,6,1395.91
113577,1,13577,Nicole Rocha,200,40,"6,66",A,2019-10-12 00:00:00.000,NULL,0,2022-10-11 00:00:00.000,1989-03-13 00:00:00.000,F,C,13577,0,0,Rua Brejinho de Nazaré 1812,Rio de Janeiro,Rio de Janeiro,BR,23031-050,RJ,"-22,907551","-43,301177",9,75,167,7,75004,1315.36
113578,1,13578,Victor Lima,180,36,6,I,2019-10-12 00:00:00.000,2021-09-03 00:00:00.000,4,2021-09-03 00:00:00.000,1997-06-06 00:00:00.000,M,S,13578,0,0,Rua Zamberlan 34,Cambé,Paraná,BR,86183-470,PR,"-23,136004","-51,293856",9,99,13,8,99005,1415.56
113579,1,13579,Bruna Correia,200,40,"6,66",I,2019-10-12 00:00:00.000,2020-01-09 00:00:00.000,12,2020-01-09 00:00:00.000,1975-05-25 00:00:00.000,F,S,13579,0,0,Rua P. de Morais 955,Xinguara,Pará,BR,68557-364,PA,"-6,760744","-49,490767",9,87,167,4,87064,1100.00
113580,1,13580,Leonor Lima,220,44,"7,33",I,2019-10-13 00:00:00.000,2021-12-18 00:00:00.000,2,2021-12-18 00:00:00.000,1977-03-26 00:00:00.000,F,S,13580,0,0,Praça José Bernardo da Silva Filho 9,Ribeirão Preto,São Paulo,BR,14075-739,SP,"-21,174209","-47,843086",9,24,222316,7,24062,1300.00
113581,1,13581,Lara Lima,200,40,"6,66",I,2019-10-13 00:00:00.000,2019-12-11 00:00:00.000,12,2019-12-11 00:00:00.000,1994-11-24 00:00:00.000,F,S,13581,0,0,Rua Doutor Dercy Antônio Viesti 473,Campinas,São Paulo,BR,13060-623,SP,"-22,85725","-46,998555",9,75,5,7,6,1100.00
113582,1,13582,Sofia Castro,220,44,"7,33",I,2019-10-16 00:00:00.000,2019-12-21 00:00:00.000,12,2019-12-21 00:00:00.000,1982-10-24 00:00:00.000,F,C,13582,0,0,Vila Pires 779,Fortaleza,Ceará,BR,60347-380,CE,"-3,806752","-38,578652",9,129,724,7,129007,1249.30
113583,1,13583,Emily Goncalves,200,40,"6,66",I,2019-10-13 00:00:00.000,2021-06-11 00:00:00.000,2,2021-06-11 00:00:00.000,1992-09-02 00:00:00.000,F,O,13583,0,0,Rua Santa Angélica 857,Recife,Pernambuco,BR,52130-515,PE,"-8,056273","-34,968642",9,87,222316,7,87071,1181.82
113584,1,13584,Luiz Barbosa,200,40,"6,66",I,2019-10-16 00:00:00.000,2021-02-03 00:00:00.000,2,2021-02-03 00:00:00.000,2000-01-04 00:00:00.000,M,S,13584,0,0,Rua Bristol 1005,Belo Horizonte,Minas Gerais,BR,31620-240,MG,"-19,81498","-43,972828",9,74,430,5,74006,1298.98
113585,1,13585,Isabella Sousa,220,44,"7,33",I,2019-10-16 00:00:00.000,2020-06-28 00:00:00.000,2,2020-06-28 00:00:00.000,1972-06-02 00:00:00.000,F,D,13585,0,0,Travessa Terceira 152,Macapá,Amapá,BR,68908-070,AP,"0,650025","-50,844169",2,97,167,6,97003,1270.00
113586,1,13586,Isabella Cardoso,220,44,"7,33",I,2019-10-17 00:00:00.000,2021-12-21 00:00:00.000,4,2021-12-21 00:00:00.000,1986-10-26 00:00:00.000,F,S,13586,0,0,Rua Eduardo Scheel 494,Joinville,Santa Catarina,BR,89214-480,SC,"-26,339211","-49,018134",9,87,222316,7,87048,1300.00
113587,1,13587,Rebeca Cavalcanti,100,20,"3,33",I,2019-10-16 00:00:00.000,2020-04-06 00:00:00.000,4,2020-04-06 00:00:00.000,1986-01-04 00:00:00.000,F,S,13587,0,0,Rua José Amaro 1273,Itatiba,São Paulo,BR,13255-864,SP,"-23,02532","-46,840022",9,159,167,4,159000,577.27
113588,1,13588,Pedro Gomes,200,40,"6,66",I,2019-10-18 00:00:00.000,2020-03-14 00:00:00.000,2,2020-03-14 00:00:00.000,1999-10-16 00:00:00.000,M,S,13588,0,0,Caminho Trinta e Oito 760,Juazeiro,Bahia,BR,48909-420,BA,"-9,383788","-40,247772",9,132,38,6,132006,1912.00
113589,1,13589,Breno Pereira,200,40,"6,66",I,2019-10-18 00:00:00.000,2022-11-28 00:00:00.000,2,2022-11-28 00:00:00.000,1972-02-29 00:00:00.000,M,O,13589,0,0,Rua Eloete Aparecida Ramos 233,Guarulhos,São Paulo,BR,07161-650,SP,"-23,460669","-46,449454",9,155,21,4,155000,1451.04
113590,1,13590,Renan Silva,200,40,"6,66",I,2019-10-18 00:00:00.000,2022-09-25 00:00:00.000,2,2022-09-25 00:00:00.000,1999-08-14 00:00:00.000,M,S,13590,0,0,Rua Alfredo Gonçalves DAbril 1611,Bauru,São Paulo,BR,17023-470,SP,"-22,185904","-49,124181",9,158,222284,4,158000,2683.75
113591,1,13591,Kaua Barros,220,44,"7,33",A,2019-10-17 00:00:00.000,NULL,0,2022-10-16 00:00:00.000,1962-10-16 00:00:00.000,M,C,13591,0,0,Rua Salgueiro 318,Ipatinga,Minas Gerais,BR,35162-295,MG,"-19,365516","-42,66579",9,99,22,5,99001,1677.42
113592,1,13592,Caio Martins,220,44,"7,33",I,2019-10-18 00:00:00.000,2022-11-25 00:00:00.000,2,2022-11-25 00:00:00.000,1996-09-22 00:00:00.000,M,S,13592,0,0,Alameda Finlândia 161,Barretos,São Paulo,BR,14784-029,SP,"-20,604472","-48,769682",9,103,22,7,103000,1677.42
113593,1,13593,Clara Pinto,220,44,"7,33",I,2019-10-18 00:00:00.000,2021-03-19 00:00:00.000,2,2021-03-19 00:00:00.000,1977-03-10 00:00:00.000,F,S,13593,0,0,Rua Jaime Meneguelli 350,Vila Velha,Espírito Santo,BR,29129-728,ES,"-20,287808","-40,336187",9,101,506,7,101005,1300.00
113594,1,13594,Anna Rocha,200,40,"6,66",I,2019-10-18 00:00:00.000,2019-11-16 00:00:00.000,12,2019-11-16 00:00:00.000,2000-09-03 00:00:00.000,F,S,13594,0,0,Rua Severino Barbosa 1154,Sousa,Paraíba,BR,58804-680,PB,"-6,725249","-38,257534",9,66,167,4,66029,1100.00
113595,1,13595,Nicole Ferreira,200,40,"6,66",I,2019-10-18 00:00:00.000,2019-12-18 00:00:00.000,12,2019-12-18 00:00:00.000,2000-07-22 00:00:00.000,F,S,13595,0,0,Viela Quarenta e Oito 1783,São Paulo,São Paulo,BR,05143-030,SP,"-23,686602","-46,55366",9,98,167,7,98002,1100.00
113596,1,13596,Melissa Melo,200,40,"6,66",I,2019-10-16 00:00:00.000,2019-11-04 00:00:00.000,12,2019-11-04 00:00:00.000,1994-03-30 00:00:00.000,F,S,13596,0,0,Alameda Pará 1465,Ananindeua,Pará,BR,67120-410,PA,"-1,323293","-48,286855",9,66,167,4,66026,1100.00
113597,1,13597,João Pinto,200,40,"6,66",I,2019-10-19 00:00:00.000,2022-09-25 00:00:00.000,2,2022-09-25 00:00:00.000,1972-10-24 00:00:00.000,M,S,13597,0,0,Rua Jorge Saraiva 1612,São Paulo,São Paulo,BR,02910-040,SP,"-23,586733","-46,704245",9,158,21,5,158000,1451.04
113598,1,13598,Ana Castro,220,44,"7,33",I,2019-10-23 00:00:00.000,2021-04-21 00:00:00.000,4,2021-04-21 00:00:00.000,1982-03-05 00:00:00.000,F,C,13598,0,0,Rua Cabo Frio 1641,São João de Meriti,Rio de Janeiro,BR,25560-000,RJ,"-22,82661","-43,379596",9,101,724,7,101004,1342.23
113599,1,13599,Joao Dias,220,44,"7,33",A,2019-10-19 00:00:00.000,NULL,0,2022-10-18 00:00:00.000,1973-08-15 00:00:00.000,M,S,13599,0,0,Rua Rio Tejipió 208,Recife,Pernambuco,BR,50721-640,PE,"-8,023784","-34,896934",9,101,5,7,101004,1446.90
113600,1,13600,Gustavo Pereira,200,40,"6,66",I,2019-10-19 00:00:00.000,2019-11-17 00:00:00.000,12,2021-10-27 00:00:00.000,1975-03-11 00:00:00.000,M,C,13600,0,0,Rua Theonila Carvalho da Motta 1943,Porto Alegre,Rio Grande do Sul,BR,91180-820,RS,"-30,056164","-51,261849",2,75,149,4,6,1431.86
113601,1,13601,Lavinia Rodrigues,200,40,"6,66",A,2019-10-19 00:00:00.000,NULL,0,2022-10-18 00:00:00.000,1984-09-06 00:00:00.000,F,C,13601,0,0,Beco Guará 1439,Porto Alegre,Rio Grande do Sul,BR,91770-012,RS,"-30,205743","-51,223071",9,75,167,7,75004,1315.36
113602,1,13602,Enzo Alves,220,44,"7,33",A,2019-10-19 00:00:00.000,NULL,0,2022-10-18 00:00:00.000,1980-09-16 00:00:00.000,M,S,13602,0,0,Avenida Altamira 1919,Castanhal,Pará,BR,68741-320,PA,"-1,200376","-47,83705",9,99,29,4,99006,2343.00
113603,1,13603,Beatrice Rodrigues,200,40,"6,66",A,2019-10-19 00:00:00.000,NULL,0,2022-10-18 00:00:00.000,1975-04-08 00:00:00.000,F,C,13603,0,0,Alameda Dinamarca 1953,Barueri,São Paulo,BR,06474-250,SP,"-23,588515","-46,951588",9,75,5,4,75013,1315.36
113604,1,13604,Alex Ribeiro,220,44,"7,33",A,2019-10-19 00:00:00.000,NULL,0,2023-10-18 00:00:00.000,1967-07-11 00:00:00.000,M,C,13604,0,0,Avenida Barão de Nazaré 656,Garanhuns,Pernambuco,BR,55294-580,PE,"-8,896468","-36,555834",9,99,430,4,99002,1590.34
113605,1,13605,Nicolash Barros,200,40,"6,66",A,2019-10-19 00:00:00.000,NULL,0,2022-10-18 00:00:00.000,2000-02-13 00:00:00.000,M,S,13605,0,0,Vila Dona Raulina 1393,Fortaleza,Ceará,BR,60525-491,CE,"-3,764947","-38,431595",9,75,5,6,75016,1315.36
113607,1,13607,Evelyn Santos,220,44,"7,33",A,2019-10-19 00:00:00.000,NULL,0,2022-10-18 00:00:00.000,1975-01-13 00:00:00.000,F,S,13607,0,0,Rua José Sobrinho 444,Salvador,Bahia,BR,41502-625,BA,"-12,791144","-38,572824",9,206,222367,7,206000,1688.04
113608,1,13608,Eduardo Ribeiro,200,40,"6,66",A,2019-10-19 00:00:00.000,NULL,0,2022-10-18 00:00:00.000,1961-12-07 00:00:00.000,M,D,13608,0,0,Rua Carijós 665,Cascavel,Paraná,BR,85806-310,PR,"-25,084147","-53,288194",9,75,662,7,75014,2153.91
113609,1,13609,Thaís Melo,220,44,"7,33",A,2019-10-19 00:00:00.000,NULL,0,2022-10-18 00:00:00.000,1962-08-14 00:00:00.000,F,C,13609,0,0,Rua Coronel Alves Seabra 43,Bauru,São Paulo,BR,17064-000,SP,"-22,172588","-49,098278",9,99,222358,7,99008,2155.05
113610,1,13610,Martim Oliveira,220,44,"7,33",I,2019-10-19 00:00:00.000,2021-10-14 00:00:00.000,2,2021-10-14 00:00:00.000,1956-06-27 00:00:00.000,M,C,13610,0,0,Rua Hermenegildo Correa Galvão 659,Cuiabá,Mato Grosso,BR,78040-490,MT,"-15,442294","-55,844092",9,157,115,5,157003,1800.15
113611,1,13611,Diego Ferreira,220,44,"7,33",I,2019-10-19 00:00:00.000,2021-12-16 00:00:00.000,2,2021-12-16 00:00:00.000,1964-09-13 00:00:00.000,M,C,13611,0,0,2ª Travessa Central 1560,Recife,Pernambuco,BR,52131-523,PE,"-7,952992","-34,860208",9,157,115,4,157003,1977.46
113612,1,13612,Beatrice Cavalcanti,220,44,"7,33",A,2019-10-19 00:00:00.000,NULL,0,2022-10-18 00:00:00.000,1962-08-24 00:00:00.000,F,J,13612,0,0,Avenida João Gomes 1733,Goiânia,Goiás,BR,74323-050,GO,"-16,728677","-49,202704",9,99,430,4,99002,1590.34
113613,1,13613,Breno Alves,220,44,"7,33",I,2019-10-19 00:00:00.000,2019-11-17 00:00:00.000,12,2019-11-17 00:00:00.000,1963-02-17 00:00:00.000,M,D,13613,0,0,Rua Chuí 271,Cascavel,Paraná,BR,85813-480,PR,"-24,982781","-53,450494",9,75,995,4,6,1280.30
113614,1,13614,Amanda Pereira,220,44,"7,33",I,2019-10-23 00:00:00.000,2022-07-12 00:00:00.000,2,2022-07-12 00:00:00.000,1959-03-04 00:00:00.000,F,C,13614,0,0,Rua Almirante Barroso 978,Diadema,São Paulo,BR,09912-170,SP,"-23,683589","-46,599132",9,101,724,4,101004,1493.90
113615,1,13615,Nicole Alves,200,40,"6,66",A,2019-10-20 00:00:00.000,NULL,0,2022-10-19 00:00:00.000,1996-07-20 00:00:00.000,F,S,13615,0,0,Rua Maracaibo 788,Campo Grande,Mato Grosso do Sul,BR,79097-020,MS,"-20,943049","-54,175727",9,75,167,6,75004,1315.36
113616,1,13616,Paulo Almeida,200,40,"6,66",I,2019-10-23 00:00:00.000,2020-10-05 00:00:00.000,4,2020-10-05 00:00:00.000,2000-11-22 00:00:00.000,M,S,13616,0,0,Travessa Maria Teresinha Albuquerque 165,São Paulo,São Paulo,BR,04844-725,SP,"-23,57492","-46,734303",9,75,149,5,75014,1502.88
113617,1,13617,Gustavo Melo,200,40,"6,66",I,2019-10-23 00:00:00.000,2020-01-25 00:00:00.000,4,2021-01-25 00:00:00.000,1980-02-05 00:00:00.000,M,S,13617,0,0,Rua Monsenhor Gonçalves 762,São José do Rio Preto,São Paulo,BR,15013-050,SP,"-20,711349","-49,298655",9,75,5,7,6,1154.55
113618,1,13618,Enzo Martins,200,40,"6,66",A,2019-10-23 00:00:00.000,NULL,0,2022-10-22 00:00:00.000,1969-09-23 00:00:00.000,M,C,13618,0,0,Rua Três 1878,Contagem,Minas Gerais,BR,32040-440,MG,"-19,841931","-44,09442",9,75,149,4,75016,1712.22
113619,1,13619,Larissa Cardoso,220,44,"7,33",I,2019-10-21 00:00:00.000,2020-06-09 00:00:00.000,2,2020-06-09 00:00:00.000,1984-06-19 00:00:00.000,F,S,13619,0,0,Rua Zadir Indío 1104,Maceió,Alagoas,BR,57020-480,AL,"-9,640093","-35,638789",9,148,167,6,148001,1270.00
113620,1,13620,Carla Ribeiro,220,44,"7,33",I,2019-10-23 00:00:00.000,2019-12-21 00:00:00.000,12,2019-12-21 00:00:00.000,1958-04-04 00:00:00.000,F,C,13620,0,0,Quadra Quadra 370 778,Luziânia,Goiás,BR,72859-370,GO,"-16,468287","-47,915085",9,129,724,4,129031,1249.30
113621,1,13621,Carolina Barbosa,220,44,"7,33",I,2019-10-23 00:00:00.000,2019-12-21 00:00:00.000,12,2019-12-21 00:00:00.000,1989-09-09 00:00:00.000,F,S,13621,0,0,Rua Redução de Caaguaçu 1881,São Paulo,São Paulo,BR,08310-590,SP,"-23,598389","-46,705578",9,129,724,7,129031,1249.30
113622,1,13622,Isabella Carvalho,220,44,"7,33",I,2019-10-23 00:00:00.000,2019-11-21 00:00:00.000,12,2019-11-21 00:00:00.000,1970-08-31 00:00:00.000,F,S,13622,0,0,Rua São Jorge 1577,Salvador,Bahia,BR,40484-395,BA,"-12,817283","-38,443132",9,129,724,4,129031,1249.30
113623,1,13623,Rafaela Rocha,220,44,"7,33",I,2019-10-23 00:00:00.000,2020-04-19 00:00:00.000,2,2020-04-19 00:00:00.000,1987-09-25 00:00:00.000,F,C,13623,0,0,Rua Bráulio Nascimento 143,Salvador,Bahia,BR,41750-140,BA,"-12,784488","-38,437617",9,72,506,7,72006,1270.00
113624,1,13624,Renan Castro,220,44,"7,33",I,2019-10-23 00:00:00.000,2021-10-14 00:00:00.000,2,2021-10-14 00:00:00.000,1995-08-08 00:00:00.000,M,S,13624,0,0,Estrada Vinte e Nove 387,Itapevi,São Paulo,BR,06685-110,SP,"-23,553017","-46,926191",9,157,222269,7,157001,2248.40
113625,1,13625,Beatriz Correia,220,44,"7,33",I,2019-10-24 00:00:00.000,2019-11-22 00:00:00.000,12,2019-11-22 00:00:00.000,1963-09-14 00:00:00.000,F,C,13625,0,0,Quadra Quadra 12 Conjunto F 1946,Paranoá,Distrito Federal,BR,71571-206,DF,"-15,90016","-47,900896",9,101,724,7,10104,1249.30
113626,1,13626,Kauan Carvalho,180,36,6,I,2019-10-24 00:00:00.000,2019-11-20 00:00:00.000,11,2019-11-20 00:00:00.000,1962-10-30 00:00:00.000,M,C,13626,0,0,Rua Professora Anézia Loureiro Gama 828,Tatuí,São Paulo,BR,18271-540,SP,"-23,439947","-47,899121",9,123,167,5,123001,990.00
113627,1,13627,Sophia Ferreira,150,30,5,I,2019-10-25 00:00:00.000,2020-05-22 00:00:00.000,4,2020-05-22 00:00:00.000,1982-01-26 00:00:00.000,F,O,13627,0,0,Rua O 671,Belo Horizonte,Minas Gerais,BR,31360-570,MG,"-19,806237","-43,8943",9,87,167,4,87350,865.91
113628,1,13628,Gabrielly Castro,220,44,"7,33",A,2019-10-25 00:00:00.000,NULL,0,2023-10-24 00:00:00.000,1978-09-14 00:00:00.000,F,D,13628,0,0,2ª Travessa Alto Nossa Senhora do Amparo 382,Vitória de Santo Antão,Pernambuco,BR,55614-712,PE,"-8,057682","-35,28557",9,87,222316,5,87021,1446.90
113629,1,13629,Vinicius Silva,220,44,"7,33",I,2019-10-26 00:00:00.000,2020-01-11 00:00:00.000,11,2021-01-11 00:00:00.000,1995-07-13 00:00:00.000,M,C,13629,0,0,Rua Domelia 1294,São Paulo,São Paulo,BR,02308-100,SP,"-23,635243","-46,699366",9,101,5,6,10103,1210.00
113630,1,13630,Rafaela Melo,150,30,5,I,2019-10-27 00:00:00.000,2020-03-03 00:00:00.000,4,2020-03-03 00:00:00.000,1994-06-03 00:00:00.000,F,S,13630,0,0,Rua Nestor Pestana 1158,São Paulo,São Paulo,BR,01303-010,SP,"-23,540645","-46,648753",9,119,96,5,119001,1010.22
113631,1,13631,André Azevedo,220,44,"7,33",I,2019-10-27 00:00:00.000,2019-12-15 00:00:00.000,12,2019-12-15 00:00:00.000,1992-04-26 00:00:00.000,M,S,13631,0,0,Viela Florianópolis 1535,Goiânia,Goiás,BR,74445-280,GO,"-16,643782","-49,355698",9,72,5,4,72018,1210.00
113632,1,13632,Nicole Alves,100,20,"3,33",I,2019-11-03 00:00:00.000,2020-02-05 00:00:00.000,4,2020-02-05 00:00:00.000,1998-08-15 00:00:00.000,F,S,13632,0,0,Rua Porangatu 1995,Aparecida de Goiânia,Goiás,BR,74969-290,GO,"-16,873325","-49,313026",9,66,167,7,66016,577.28
113633,1,13633,Luiza Cardoso,220,44,"7,33",I,2019-10-30 00:00:00.000,2019-12-21 00:00:00.000,12,2019-12-21 00:00:00.000,1978-12-10 00:00:00.000,F,S,13633,0,0,Rua São Félix 770,Vitória da Conquista,Bahia,BR,45065-560,BA,"-15,223686","-40,962998",9,129,724,7,129003,1249.30
113634,1,13634,Raissa Ferreira,200,40,"6,66",I,2019-11-03 00:00:00.000,2022-01-07 00:00:00.000,4,2022-01-07 00:00:00.000,1981-05-25 00:00:00.000,F,S,13634,0,0,Travessa Dois 918,Barra do Piraí,Rio de Janeiro,BR,27135-620,RJ,"-22,330603","-43,882537",9,60,96,7,60007,1378.78
113635,1,13635,Laura Azevedo,200,40,"6,66",A,2019-11-06 00:00:00.000,NULL,0,2022-11-05 00:00:00.000,1969-11-13 00:00:00.000,F,C,13635,0,0,Rua Geova Nogueira 345,São José do Rio Preto,São Paulo,BR,15057-080,SP,"-20,829553","-49,438852",9,75,167,4,75004,1315.36
113636,1,13636,Vitoria Alves,150,30,5,I,2019-11-06 00:00:00.000,2020-05-15 00:00:00.000,4,2020-05-15 00:00:00.000,1990-08-02 00:00:00.000,F,S,13636,0,0,Rua Doutor Nelson Madureira 461,São Paulo,São Paulo,BR,03560-000,SP,"-23,528846","-46,60276",9,37,167,5,6,865.91
113637,1,13637,Leila Pereira,220,44,"7,33",A,2019-11-04 00:00:00.000,NULL,0,2022-11-03 00:00:00.000,1966-08-01 00:00:00.000,F,C,13637,0,0,Rua Augusto Bitelli 435,Marília,São Paulo,BR,17511-721,SP,"-22,126968","-49,939596",2,164,222316,5,164000,1446.90
113638,1,13638,Lara Ferreira,220,44,"7,33",I,2019-11-04 00:00:00.000,2020-02-01 00:00:00.000,12,2020-02-01 00:00:00.000,1981-04-04 00:00:00.000,F,D,13638,0,0,Travessa Catarina Cibo 243,São Paulo,São Paulo,BR,02220-320,SP,"-23,618699","-46,626597",9,42,167,4,42000,1210.00
113639,1,13639,Brenda Sousa,220,44,"7,33",I,2019-11-06 00:00:00.000,2022-02-20 00:00:00.000,4,2022-02-20 00:00:00.000,1997-09-24 00:00:00.000,F,O,13639,0,0,Beco Souza Pinto 802,Manaus,Amazonas,BR,69049-628,AM,"-2,734159","-60,086865",9,37,222315,6,37010,1300.00
113640,1,13640,Kaua Barros,200,40,"6,66",I,2019-11-03 00:00:00.000,2021-09-19 00:00:00.000,4,2021-09-19 00:00:00.000,1975-05-10 00:00:00.000,M,C,13640,0,0,Alameda Equador 909,Jandira,São Paulo,BR,06648-030,SP,"-23,603261","-46,939324",9,75,222316,5,75008,1181.82
113641,1,13641,Kaua Pereira,200,40,"6,66",I,2019-11-03 00:00:00.000,2019-12-02 00:00:00.000,12,2019-12-02 00:00:00.000,1982-10-29 00:00:00.000,M,C,13641,0,0,Avenida Três 1905,Timóteo,Minas Gerais,BR,35183-624,MG,"-19,569468","-42,522346",9,75,5,5,6,1100.00
113642,1,13642,Diego Melo,220,44,"7,33",A,2019-11-03 00:00:00.000,NULL,0,2022-11-02 00:00:00.000,1971-06-02 00:00:00.000,M,C,13642,0,0,Travessa Sargento Ernesto Ferreira da Silva 1372,Araucária,Paraná,BR,83702-150,PR,"-25,501763","-49,410268",9,99,22,6,99001,1677.42
113643,1,13643,Lavinia Cavalcanti,100,20,"3,33",I,2019-11-03 00:00:00.000,2020-02-02 00:00:00.000,22,2021-02-02 00:00:00.000,1990-06-09 00:00:00.000,F,C,13643,0,0,Rua Mariz Sarmento 77,São Paulo,São Paulo,BR,08280-230,SP,"-23,564876","-46,716393",9,56,167,4,56020,550.00
113644,1,13644,Sophia Alves,200,40,"6,66",I,2019-11-06 00:00:00.000,2022-09-25 00:00:00.000,2,2022-09-25 00:00:00.000,1989-08-01 00:00:00.000,F,C,13644,0,0,Quadra Quadra 001 Rua F 1171,Brazlândia,Distrito Federal,BR,72715-016,DF,"-15,760028","-48,121087",9,158,167,4,158000,1286.03
113645,1,13645,Lara Pinto,200,40,"6,66",I,2019-11-06 00:00:00.000,2020-01-11 00:00:00.000,12,2020-01-11 00:00:00.000,1980-01-19 00:00:00.000,F,O,13645,0,0,Rua Rio Reno 718,Amparo,São Paulo,BR,13904-320,SP,"-22,789463","-46,769662",9,130,96,7,130008,1283.32
113646,1,13646,Yasmin Araujo,220,44,"7,33",A,2019-11-06 00:00:00.000,NULL,0,2022-11-05 00:00:00.000,1974-12-13 00:00:00.000,F,C,13646,0,0,Rua Manuel Marques dos Santos 1543,São Paulo,São Paulo,BR,02961-230,SP,"-23,610829","-46,670007",9,99,3,4,99005,2155.05
113647,1,13647,Sarah Barros,220,44,"7,33",I,2019-11-06 00:00:00.000,2021-12-18 00:00:00.000,2,2021-12-18 00:00:00.000,1977-10-03 00:00:00.000,F,O,13647,0,0,Rua H 1713,Caratinga,Minas Gerais,BR,35302-446,MG,"-19,768075","-42,192267",9,24,222316,4,24061,1300.00
113648,1,13648,Bianca Ribeiro,180,36,6,A,2019-11-06 00:00:00.000,NULL,0,2022-11-05 00:00:00.000,1989-03-30 00:00:00.000,F,C,13648,0,0,Rua Santa Fé 1497,Manaus,Amazonas,BR,69073-291,AM,"-2,690048","-60,18185",9,99,13,7,99005,1565.60
113649,1,13649,Emilly Goncalves,200,40,"6,66",A,2019-11-06 00:00:00.000,NULL,0,2022-11-05 00:00:00.000,1987-02-05 00:00:00.000,F,C,13649,0,0,Rua Bom Jesus 1283,Maceió,Alagoas,BR,57071-790,AL,"-9,571116","-35,771216",9,75,662,7,75015,2153.91
